id,label,item_id,kind,course_id,section_index,section_slug,section_title,section_chunk_index,week,order,tags,source_path,metrics
104,DD.1.1 Friction at the Nanoscale,week-2-newtons-laws-dd-1-1-friction-at-the-nanoscale,lecture,8.01sc-fall-2016,10,week-2-newtons-laws,Week 2 Newtons Laws,2,2,104,,pages/week-2-newtons-laws/dd-1-1-friction-at-the-nanoscale,
105,Problem Set 2,week-2-newtons-laws-problem-set-2,problem_set,8.01sc-fall-2016,10,week-2-newtons-laws,Week 2 Newtons Laws,3,2,105,,pages/week-2-newtons-laws/problem-set-2,
106,PS.2.1 Worked Example: Sliding Block,week-2-newtons-laws-ps-2-1-worked-example-sliding-block,exam,8.01sc-fall-2016,10,week-2-newtons-laws,Week 2 Newtons Laws,3,2,106,,pages/week-2-newtons-laws/ps-2-1-worked-example-sliding-block,
107,PS.2.2 Worked Example: Pushing Stacked Blocks,week-2-newtons-laws-ps-2-2-worked-example-pushing-stacked-blocks,exam,8.01sc-fall-2016,10,week-2-newtons-laws,Week 2 Newtons Laws,3,2,107,,pages/week-2-newtons-laws/ps-2-2-worked-example-pushing-stacked-blocks,
108,PS.2.3 Window Washer Problem,week-2-newtons-laws-ps-2-3-window-washer-problem,lecture,8.01sc-fall-2016,10,week-2-newtons-laws,Week 2 Newtons Laws,2,2,108,,pages/week-2-newtons-laws/ps-2-3-window-washer-problem,
109,Week 2 Introduction,week-2-newtons-laws-week-2-introduction,lecture,8.01sc-fall-2016,10,week-2-newtons-laws,Week 2 Newtons Laws,2,2,109,,pages/week-2-newtons-laws/week-2-introduction,
110,10.1 Circular Motion – Acceleration,week-3-circular-motion-10-1-circular-motion-2013-acceleration,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,0,3,110,,pages/week-3-circular-motion/10-1-circular-motion-2013-acceleration,
111,10.2 Angular Acceleration,week-3-circular-motion-10-2-angular-acceleration,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,0,3,111,,pages/week-3-circular-motion/10-2-angular-acceleration,
112,10.3 Worked Example - Angular Position from Angular Acceleration,week-3-circular-motion-10-3-worked-example-angular-position-from-angular-acceleration,exam,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,2,3,112,,pages/week-3-circular-motion/10-3-worked-example-angular-position-from-angular-acceleration,
113,10.4 Review of Rotational Kinematics,week-3-circular-motion-10-4-review-of-rotational-kinematics,concept,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,2,3,113,,pages/week-3-circular-motion/10-4-review-of-rotational-kinematics,
114,11.1 Newton's 2nd Law and Circular Motion,week-3-circular-motion-11-1-newtons-2nd-law-and-circular-motion,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,0,3,114,,pages/week-3-circular-motion/11-1-newtons-2nd-law-and-circular-motion,
115,11.2 Worked Example - Car on a Banked Turn,week-3-circular-motion-11-2-worked-example-car-on-a-banked-turn,exam,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,2,3,115,,pages/week-3-circular-motion/11-2-worked-example-car-on-a-banked-turn,
116,11.3 Demo: Rotating Bucket,week-3-circular-motion-11-3-demo-rotating-bucket,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,0,3,116,,pages/week-3-circular-motion/11-3-demo-rotating-bucket,
117,8.1 Polar Coordinates,week-3-circular-motion-8-1-polar-coordinates,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,0,3,117,,pages/week-3-circular-motion/8-1-polar-coordinates,
118,8.2 Circular Motion: Position and Velocity Vectors,week-3-circular-motion-8-2-circular-motion-position-and-velocity-vectors,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,1,3,118,,pages/week-3-circular-motion/8-2-circular-motion-position-and-velocity-vectors,
119,8.3 Angular Velocity,week-3-circular-motion-8-3-angular-velocity,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,1,3,119,,pages/week-3-circular-motion/8-3-angular-velocity,
120,9.1 Uniform Circular Motion,week-3-circular-motion-9-1-uniform-circular-motion,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,1,3,120,,pages/week-3-circular-motion/9-1-uniform-circular-motion,
121,9.2 Uniform Circular Motion - Direction of the Acceleration,week-3-circular-motion-9-2-uniform-circular-motion-direction-of-the-acceleration,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,1,3,121,,pages/week-3-circular-motion/9-2-uniform-circular-motion-direction-of-the-acceleration,
122,9.3 Period and Frequency,week-3-circular-motion-9-3-period-and-frequency,concept,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,2,3,122,,pages/week-3-circular-motion/9-3-period-and-frequency,
123,Problem Set 3,week-3-circular-motion-problem-set-3,problem_set,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,2,3,123,,pages/week-3-circular-motion/problem-set-3,
124,PS.3.1 Worked Example - Orbital Circular Motion,week-3-circular-motion-ps-3-1-worked-example-orbital-circular-motion,exam,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,3,3,124,,pages/week-3-circular-motion/ps-3-1-worked-example-orbital-circular-motion,
125,Week 3 Introduction,week-3-circular-motion-week-3-introduction,lecture,8.01sc-fall-2016,11,week-3-circular-motion,Week 3 Circular Motion,1,3,125,,pages/week-3-circular-motion/week-3-introduction,
126,12.1 Pulley Problems - Part I, Set up the Equations,week-4-drag-forces-constraints-and-continuous-systems-12-1-pulley-problems-part-i-set-up-the-equations,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,0,4,126,,pages/week-4-drag-forces-constraints-and-continuous-systems/12-1-pulley-problems-part-i-set-up-the-equations,
127,12.2 Pulley Problem - Part II, Constraint Condition,week-4-drag-forces-constraints-and-continuous-systems-12-2-pulley-problem-part-ii-constraint-condition,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,0,4,127,,pages/week-4-drag-forces-constraints-and-continuous-systems/12-2-pulley-problem-part-ii-constraint-condition,
128,12.3 Pulley Problem - Part III, Constraints and Virtual Displacement Arguments,week-4-drag-forces-constraints-and-continuous-systems-12-3-pulley-problem-part-iii-constraints-and-virtual-displacement-arguments,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,0,4,128,,pages/week-4-drag-forces-constraints-and-continuous-systems/12-3-pulley-problem-part-iii-constraints-and-virtual-displacement-arguments,
129,12.4 Pulley Problem - Part IV, Solving the System of Equations,week-4-drag-forces-constraints-and-continuous-systems-12-4-pulley-problem-part-iv-solving-the-system-of-equations,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,0,4,129,,pages/week-4-drag-forces-constraints-and-continuous-systems/12-4-pulley-problem-part-iv-solving-the-system-of-equations,
130,12.5 Worked Example - 2 Blocks and 2 Pulleys,week-4-drag-forces-constraints-and-continuous-systems-12-5-worked-example-2-blocks-and-2-pulleys,exam,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,3,4,130,,pages/week-4-drag-forces-constraints-and-continuous-systems/12-5-worked-example-2-blocks-and-2-pulleys,
131,13.1 Rope Hanging Between Trees,week-4-drag-forces-constraints-and-continuous-systems-13-1-rope-hanging-between-trees,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,0,4,131,,pages/week-4-drag-forces-constraints-and-continuous-systems/13-1-rope-hanging-between-trees,
132,13.2 Differential Analysis of a Massive Rope,week-4-drag-forces-constraints-and-continuous-systems-13-2-differential-analysis-of-a-massive-rope,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,1,4,132,,pages/week-4-drag-forces-constraints-and-continuous-systems/13-2-differential-analysis-of-a-massive-rope,
133,13.3 Differential Elements,week-4-drag-forces-constraints-and-continuous-systems-13-3-differential-elements,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,1,4,133,,pages/week-4-drag-forces-constraints-and-continuous-systems/13-3-differential-elements,
134,13.4 Density,week-4-drag-forces-constraints-and-continuous-systems-13-4-density,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,1,4,134,,pages/week-4-drag-forces-constraints-and-continuous-systems/13-4-density,
135,13.5 Demo: Wrapping Friction,week-4-drag-forces-constraints-and-continuous-systems-13-5-demo-wrapping-friction,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,1,4,135,,pages/week-4-drag-forces-constraints-and-continuous-systems/13-5-demo-wrapping-friction,
136,13.6 Summary of Differential Analysis,week-4-drag-forces-constraints-and-continuous-systems-13-6-summary-of-differential-analysis,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,1,4,136,,pages/week-4-drag-forces-constraints-and-continuous-systems/13-6-summary-of-differential-analysis,
137,14.1 Intro to Resistive Forces,week-4-drag-forces-constraints-and-continuous-systems-14-1-intro-to-resistive-forces,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,2,4,137,,pages/week-4-drag-forces-constraints-and-continuous-systems/14-1-intro-to-resistive-forces,
138,14.2 Resistive Forces - Low Speed Case,week-4-drag-forces-constraints-and-continuous-systems-14-2-resistive-forces-low-speed-case,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,2,4,138,,pages/week-4-drag-forces-constraints-and-continuous-systems/14-2-resistive-forces-low-speed-case,
139,14.3 Resistive Forces - High Speed Case,week-4-drag-forces-constraints-and-continuous-systems-14-3-resistive-forces-high-speed-case,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,2,4,139,,pages/week-4-drag-forces-constraints-and-continuous-systems/14-3-resistive-forces-high-speed-case,
140,Problem Set 4,week-4-drag-forces-constraints-and-continuous-systems-problem-set-4,problem_set,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,2,4,140,,pages/week-4-drag-forces-constraints-and-continuous-systems/problem-set-4,
141,Week 4 Introduction,week-4-drag-forces-constraints-and-continuous-systems-week-4-introduction,lecture,8.01sc-fall-2016,12,week-4-drag-forces-constraints-and-continuous-systems,Week 4 Drag Forces Constraints And Continuous Systems,2,4,141,,pages/week-4-drag-forces-constraints-and-continuous-systems/week-4-introduction,
142,15.1 Momentum and Impulse,week-5-momentum-and-impulse-15-1-momentum-and-impulse,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,0,5,142,,pages/week-5-momentum-and-impulse/15-1-momentum-and-impulse,
143,15.2 Impulse is a Vector,week-5-momentum-and-impulse-15-2-impulse-is-a-vector,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,0,5,143,,pages/week-5-momentum-and-impulse/15-2-impulse-is-a-vector,
144,15.3 Worked Example - Bouncing Ball,week-5-momentum-and-impulse-15-3-worked-example-bouncing-ball,exam,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,2,5,144,,pages/week-5-momentum-and-impulse/15-3-worked-example-bouncing-ball,
145,15.4 Momentum of a System of Point Particles,week-5-momentum-and-impulse-15-4-momentum-of-a-system-of-point-particles,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,0,5,145,,pages/week-5-momentum-and-impulse/15-4-momentum-of-a-system-of-point-particles,
146,15.5 Force on a System of Particles,week-5-momentum-and-impulse-15-5-force-on-a-system-of-particles,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,0,5,146,,pages/week-5-momentum-and-impulse/15-5-force-on-a-system-of-particles,
147,16.1 Conservation of Momentum,week-5-momentum-and-impulse-16-1-conservation-of-momentum,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,0,5,147,,pages/week-5-momentum-and-impulse/16-1-conservation-of-momentum,
148,16.2 Momentum Diagrams,week-5-momentum-and-impulse-16-2-momentum-diagrams,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,1,5,148,,pages/week-5-momentum-and-impulse/16-2-momentum-diagrams,
149,17.1 Definition of the Center of Mass,week-5-momentum-and-impulse-17-1-definition-of-the-center-of-mass,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,1,5,149,,pages/week-5-momentum-and-impulse/17-1-definition-of-the-center-of-mass,
150,17.2 Worked Example - Center of Mass of 3 Objects,week-5-momentum-and-impulse-17-2-worked-example-center-of-mass-of-3-objects,exam,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,2,5,150,,pages/week-5-momentum-and-impulse/17-2-worked-example-center-of-mass-of-3-objects,
151,17.3 Center of Mass of a Continuous System,week-5-momentum-and-impulse-17-3-center-of-mass-of-a-continuous-system,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,1,5,151,,pages/week-5-momentum-and-impulse/17-3-center-of-mass-of-a-continuous-system,
152,17.4 Center of Mass of a System of Extended Objects,week-5-momentum-and-impulse-17-4-center-of-mass-of-a-system-of-extended-objects,exam,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,2,5,152,,pages/week-5-momentum-and-impulse/17-4-center-of-mass-of-a-system-of-extended-objects,
153,17.5 Worked Example - Center of Mass of a Uniform Rod,week-5-momentum-and-impulse-17-5-worked-example-center-of-mass-of-a-uniform-rod,exam,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,3,5,153,,pages/week-5-momentum-and-impulse/17-5-worked-example-center-of-mass-of-a-uniform-rod,
154,17.6 Velocity and Acceleration of the Center of Mass,week-5-momentum-and-impulse-17-6-velocity-and-acceleration-of-the-center-of-mass,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,1,5,154,,pages/week-5-momentum-and-impulse/17-6-velocity-and-acceleration-of-the-center-of-mass,
155,17.7 Reduction of a System to a Point Particle,week-5-momentum-and-impulse-17-7-reduction-of-a-system-to-a-point-particle,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,1,5,155,,pages/week-5-momentum-and-impulse/17-7-reduction-of-a-system-to-a-point-particle,
156,Problem Set 5,week-5-momentum-and-impulse-problem-set-5,problem_set,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,2,5,156,,pages/week-5-momentum-and-impulse/problem-set-5,
157,Week 5 Introduction,week-5-momentum-and-impulse-week-5-introduction,lecture,8.01sc-fall-2016,13,week-5-momentum-and-impulse,Week 5 Momentum And Impulse,2,5,157,,pages/week-5-momentum-and-impulse/week-5-introduction,
158,18.1 Relative Velocity,week-6-continuous-mass-transfer-18-1-relative-velocity,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,0,6,158,,pages/week-6-continuous-mass-transfer/18-1-relative-velocity,
159,18.2 Set up a Recoil Problem,week-6-continuous-mass-transfer-18-2-set-up-a-recoil-problem,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,0,6,159,,pages/week-6-continuous-mass-transfer/18-2-set-up-a-recoil-problem,
160,18.3 Solve for Velocity in the Ground Frame,week-6-continuous-mass-transfer-18-3-solve-for-velocity-in-the-ground-frame,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,0,6,160,,pages/week-6-continuous-mass-transfer/18-3-solve-for-velocity-in-the-ground-frame,
161,18.4 Solve for Velocity in the Moving Frame,week-6-continuous-mass-transfer-18-4-solve-for-velocity-in-the-moving-frame,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,0,6,161,,pages/week-6-continuous-mass-transfer/18-4-solve-for-velocity-in-the-moving-frame,
162,19.1 Rocket Problem 1 - Set up the Problem,week-6-continuous-mass-transfer-19-1-rocket-problem-1-set-up-the-problem,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,0,6,162,,pages/week-6-continuous-mass-transfer/19-1-rocket-problem-1-set-up-the-problem,
163,19.2 Rocket Problem 2 - Momentum Diagrams,week-6-continuous-mass-transfer-19-2-rocket-problem-2-momentum-diagrams,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,1,6,163,,pages/week-6-continuous-mass-transfer/19-2-rocket-problem-2-momentum-diagrams,
164,19.3 Rocket Problem 3 - Mass Relations,week-6-continuous-mass-transfer-19-3-rocket-problem-3-mass-relations,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,1,6,164,,pages/week-6-continuous-mass-transfer/19-3-rocket-problem-3-mass-relations,
165,19.4 Rocket Problem 4 - Solution,week-6-continuous-mass-transfer-19-4-rocket-problem-4-solution,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,1,6,165,,pages/week-6-continuous-mass-transfer/19-4-rocket-problem-4-solution,
166,19.5 Rocket Problem 5 - Thrust and External Forces,week-6-continuous-mass-transfer-19-5-rocket-problem-5-thrust-and-external-forces,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,1,6,166,,pages/week-6-continuous-mass-transfer/19-5-rocket-problem-5-thrust-and-external-forces,
167,19.6 Rocket Problem 6 - Solution for No External Forces,week-6-continuous-mass-transfer-19-6-rocket-problem-6-solution-for-no-external-forces,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,1,6,167,,pages/week-6-continuous-mass-transfer/19-6-rocket-problem-6-solution-for-no-external-forces,
168,19.7 Rocket Problem 7 - Solution with External Forces,week-6-continuous-mass-transfer-19-7-rocket-problem-7-solution-with-external-forces,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,2,6,168,,pages/week-6-continuous-mass-transfer/19-7-rocket-problem-7-solution-with-external-forces,
169,Problem Set 6,week-6-continuous-mass-transfer-problem-set-6,problem_set,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,2,6,169,,pages/week-6-continuous-mass-transfer/problem-set-6,
170,PS.6.1 Rocket Sled Problem,week-6-continuous-mass-transfer-ps-6-1-rocket-sled-problem,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,2,6,170,,pages/week-6-continuous-mass-transfer/ps-6-1-rocket-sled-problem,
171,PS.6.2 Snowplow Problem,week-6-continuous-mass-transfer-ps-6-2-snowplow-problem,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,2,6,171,,pages/week-6-continuous-mass-transfer/ps-6-2-snowplow-problem,
172,Week 6 Introduction,week-6-continuous-mass-transfer-week-6-introduction,lecture,8.01sc-fall-2016,14,week-6-continuous-mass-transfer,Week 6 Continuous Mass Transfer,2,6,172,,pages/week-6-continuous-mass-transfer/week-6-introduction,
173,20.1 Kinetic Energy,week-7-kinetic-energy-and-work-20-1-kinetic-energy,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,0,7,173,,pages/week-7-kinetic-energy-and-work/20-1-kinetic-energy,
174,20.2 Work by a Constant Force,week-7-kinetic-energy-and-work-20-2-work-by-a-constant-force,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,0,7,174,,pages/week-7-kinetic-energy-and-work/20-2-work-by-a-constant-force,
175,20.3 Work by a Non-Constant Force,week-7-kinetic-energy-and-work-20-3-work-by-a-non-constant-force,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,0,7,175,,pages/week-7-kinetic-energy-and-work/20-3-work-by-a-non-constant-force,
176,20.4 Integrate Acceleration with Respect to Time and Position,week-7-kinetic-energy-and-work-20-4-integrate-acceleration-with-respect-to-time-and-position,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,0,7,176,,pages/week-7-kinetic-energy-and-work/20-4-integrate-acceleration-with-respect-to-time-and-position,
177,20.5 Work-Kinetic Energy Theorem,week-7-kinetic-energy-and-work-20-5-work-kinetic-energy-theorem,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,0,7,177,,pages/week-7-kinetic-energy-and-work/20-5-work-kinetic-energy-theorem,
178,20.6 Power,week-7-kinetic-energy-and-work-20-6-power,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,1,7,178,,pages/week-7-kinetic-energy-and-work/20-6-power,
179,21.1 Scalar Product Properties,week-7-kinetic-energy-and-work-21-1-scalar-product-properties,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,1,7,179,,pages/week-7-kinetic-energy-and-work/21-1-scalar-product-properties,
180,21.2 Scalar Product in Cartesian Coordinates,week-7-kinetic-energy-and-work-21-2-scalar-product-in-cartesian-coordinates,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,1,7,180,,pages/week-7-kinetic-energy-and-work/21-2-scalar-product-in-cartesian-coordinates,
181,21.3 Kinetic Energy as a Scalar Product,week-7-kinetic-energy-and-work-21-3-kinetic-energy-as-a-scalar-product,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,1,7,181,,pages/week-7-kinetic-energy-and-work/21-3-kinetic-energy-as-a-scalar-product,
182,21.4 Work in 2D and 3D,week-7-kinetic-energy-and-work-21-4-work-in-2d-and-3d,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,1,7,182,,pages/week-7-kinetic-energy-and-work/21-4-work-in-2d-and-3d,
183,21.5 Work-Kinetic Energy Theorem in 2D and 3D,week-7-kinetic-energy-and-work-21-5-work-kinetic-energy-theorem-in-2d-and-3d,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,2,7,183,,pages/week-7-kinetic-energy-and-work/21-5-work-kinetic-energy-theorem-in-2d-and-3d,
184,21.6 Worked Example - Block Going Down a Ramp,week-7-kinetic-energy-and-work-21-6-worked-example-block-going-down-a-ramp,exam,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,3,7,184,,pages/week-7-kinetic-energy-and-work/21-6-worked-example-block-going-down-a-ramp,
185,22.1 Path Independence - Gravity,week-7-kinetic-energy-and-work-22-1-path-independence-gravity,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,2,7,185,,pages/week-7-kinetic-energy-and-work/22-1-path-independence-gravity,
186,22.2 Path Dependence - Friction,week-7-kinetic-energy-and-work-22-2-path-dependence-friction,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,2,7,186,,pages/week-7-kinetic-energy-and-work/22-2-path-dependence-friction,
187,22.3 Conservative Forces,week-7-kinetic-energy-and-work-22-3-conservative-forces,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,2,7,187,,pages/week-7-kinetic-energy-and-work/22-3-conservative-forces,
188,22.4 Non-Conservative Forces,week-7-kinetic-energy-and-work-22-4-non-conservative-forces,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,2,7,188,,pages/week-7-kinetic-energy-and-work/22-4-non-conservative-forces,
189,22.5 Summary of Work and Kinetic Energy,week-7-kinetic-energy-and-work-22-5-summary-of-work-and-kinetic-energy,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,3,7,189,,pages/week-7-kinetic-energy-and-work/22-5-summary-of-work-and-kinetic-energy,
190,Problem Set 7,week-7-kinetic-energy-and-work-problem-set-7,problem_set,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,3,7,190,,pages/week-7-kinetic-energy-and-work/problem-set-7,
191,PS.7.1 Worked Example - Collision and Sliding on a Rough Surface,week-7-kinetic-energy-and-work-ps-7-1-worked-example-collision-and-sliding-on-a-rough-surface,exam,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,3,7,191,,pages/week-7-kinetic-energy-and-work/ps-7-1-worked-example-collision-and-sliding-on-a-rough-surface,
192,Week 7 Introduction,week-7-kinetic-energy-and-work-week-7-introduction,lecture,8.01sc-fall-2016,15,week-7-kinetic-energy-and-work,Week 7 Kinetic Energy And Work,3,7,192,,pages/week-7-kinetic-energy-and-work/week-7-introduction,
193,23.1 Introduction to Potential Energy,week-8-potential-energy-and-energy-conservation-23-1-introduction-to-potential-energy,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,0,8,193,,pages/week-8-potential-energy-and-energy-conservation/23-1-introduction-to-potential-energy,
194,23.2 Potential Energy of Gravity near the Surface of the Earth,week-8-potential-energy-and-energy-conservation-23-2-potential-energy-of-gravity-near-the-surface-of-the-earth,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,0,8,194,,pages/week-8-potential-energy-and-energy-conservation/23-2-potential-energy-of-gravity-near-the-surface-of-the-earth,
195,23.3 Potential Energy Reference State,week-8-potential-energy-and-energy-conservation-23-3-potential-energy-reference-state,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,0,8,195,,pages/week-8-potential-energy-and-energy-conservation/23-3-potential-energy-reference-state,
196,23.4 Potential Energy of a Spring,week-8-potential-energy-and-energy-conservation-23-4-potential-energy-of-a-spring,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,0,8,196,,pages/week-8-potential-energy-and-energy-conservation/23-4-potential-energy-of-a-spring,
197,23.5 Potential Energy of Gravitation,week-8-potential-energy-and-energy-conservation-23-5-potential-energy-of-gravitation,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,0,8,197,,pages/week-8-potential-energy-and-energy-conservation/23-5-potential-energy-of-gravitation,
