id,label,item_id,kind,course_id,section_index,section_slug,section_title,section_chunk_index,week,order,tags,source_path,metrics
117,Session 91: Improper Integrals,unit-5-exploring-the-infinite-part-a-lhospitals-rule-and-improper-integrals-session-91-improper-integrals,recitation,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,1,91,117,,pages/unit-5-exploring-the-infinite/part-a-lhospitals-rule-and-improper-integrals/session-91-improper-integrals,
118,Session 92: Integral Comparison,unit-5-exploring-the-infinite-part-a-lhospitals-rule-and-improper-integrals-session-92-integral-comparison,recitation,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,1,92,118,,pages/unit-5-exploring-the-infinite/part-a-lhospitals-rule-and-improper-integrals/session-92-integral-comparison,
119,Session 93: Indefinite Integrals and Singularities,unit-5-exploring-the-infinite-part-a-lhospitals-rule-and-improper-integrals-session-93-indefinite-integrals-and-singularities,lecture,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,0,93,119,,pages/unit-5-exploring-the-infinite/part-a-lhospitals-rule-and-improper-integrals/session-93-indefinite-integrals-and-singularities,
120,Part B: Taylor Series,unit-5-exploring-the-infinite-part-b-taylor-series,lecture,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,0,5,120,,pages/unit-5-exploring-the-infinite/part-b-taylor-series,
121,Session 100: Operations on Power Series,unit-5-exploring-the-infinite-part-b-taylor-series-session-100-operations-on-power-series,recitation,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,1,10,121,,pages/unit-5-exploring-the-infinite/part-b-taylor-series/session-100-operations-on-power-series,
122,Session 101: Conclusion,unit-5-exploring-the-infinite-part-b-taylor-series-session-101-conclusion,recitation,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,1,10,122,,pages/unit-5-exploring-the-infinite/part-b-taylor-series/session-101-conclusion,
123,Session 94: Infinite Series,unit-5-exploring-the-infinite-part-b-taylor-series-session-94-infinite-series,recitation,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,2,94,123,,pages/unit-5-exploring-the-infinite/part-b-taylor-series/session-94-infinite-series,
124,Session 95: Series Comparison,unit-5-exploring-the-infinite-part-b-taylor-series-session-95-series-comparison,recitation,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,2,95,124,,pages/unit-5-exploring-the-infinite/part-b-taylor-series/session-95-series-comparison,
125,Session 96: Stacking Blocks,unit-5-exploring-the-infinite-part-b-taylor-series-session-96-stacking-blocks,lecture,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,0,96,125,,pages/unit-5-exploring-the-infinite/part-b-taylor-series/session-96-stacking-blocks,
126,Session 97: Power Series,unit-5-exploring-the-infinite-part-b-taylor-series-session-97-power-series,recitation,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,2,97,126,,pages/unit-5-exploring-the-infinite/part-b-taylor-series/session-97-power-series,
127,Session 98: Taylor's Series,unit-5-exploring-the-infinite-part-b-taylor-series-session-98-taylors-series,recitation,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,2,98,127,,pages/unit-5-exploring-the-infinite/part-b-taylor-series/session-98-taylors-series,
128,Session 99: Taylor's Series, Continued,unit-5-exploring-the-infinite-part-b-taylor-series-session-99-taylors-series-continued,recitation,18.01sc-fall-2010,7,unit-5-exploring-the-infinite,5. Exploring the Infinite,2,99,128,,pages/unit-5-exploring-the-infinite/part-b-taylor-series/session-99-taylors-series-continued,
129,A Solid With Finite Volume and Inﬁnite Cross Section,a-solid-with-finite-volume-and-infinite-cross-section,recitation,18.01sc-fall-2010,8,resources,Resources,0,8,129,,resources/a-solid-with-finite-volume-and-infinite-cross-section,
130,Antidifferentiation by Substitution,antidifferentiation-by-substitution,concept,18.01sc-fall-2010,8,resources,Resources,0,8,130,,resources/antidifferentiation-by-substitution,
131,Applying the Second Fundamental Theorem,applying-the-second-fundamental-theorem,concept,18.01sc-fall-2010,8,resources,Resources,1,8,131,,resources/applying-the-second-fundamental-theorem,
132,Arc Length of y=x3/2,arc-length-of-y-x3-2,concept,18.01sc-fall-2010,8,resources,Resources,1,2,132,,resources/arc-length-of-y-x3-2,
133,Area Between the Graphs of Sine and Cosine,area-between-the-graphs-of-sine-and-cosine,concept,18.01sc-fall-2010,8,resources,Resources,1,8,133,,resources/area-between-the-graphs-of-sine-and-cosine,
134,Area Between y=x3 and y=3x-2,area-between-y-x3-and-y-3x-2,concept,18.01sc-fall-2010,8,resources,Resources,1,2,134,,resources/area-between-y-x3-and-y-3x-2,
135,Average Velocity,average-velocity,concept,18.01sc-fall-2010,8,resources,Resources,1,8,135,,resources/average-velocity,
136,Average x-Coordinate in a Region,average-x-coordinate-in-a-region,concept,18.01sc-fall-2010,8,resources,Resources,2,8,136,,resources/average-x-coordinate-in-a-region,
137,Chain Rule,chain-rule,concept,18.01sc-fall-2010,8,resources,Resources,2,8,137,,resources/chain-rule,
138,Clip 1: Alternate Definition of Natural Log,clip-1-alternate-definition-of-natural-log,concept,18.01sc-fall-2010,8,resources,Resources,2,1,138,,resources/clip-1-alternate-definition-of-natural-log,
139,Clip 1: Antiderivative of 1/x,clip-1-antiderivative-of-1-x,concept,18.01sc-fall-2010,8,resources,Resources,2,1,139,,resources/clip-1-antiderivative-of-1-x,
140,Clip 1: Approximating ln(1+x) and (1+x)r,clip-1-approximating-ln-1-x-and-1-x-r,concept,18.01sc-fall-2010,8,resources,Resources,2,1,140,,resources/clip-1-approximating-ln-1-x-and-1-x-r,
141,Clip 1: Approximations at 0 for ln(1+x) and (1+x)r,clip-1-approximations-at-0-for-ln-1-x-and-1-x-r,concept,18.01sc-fall-2010,8,resources,Resources,3,1,141,,resources/clip-1-approximations-at-0-for-ln-1-x-and-1-x-r,
142,Clip 1: Area Under the Bell Curve,clip-1-area-under-the-bell-curve,concept,18.01sc-fall-2010,8,resources,Resources,3,1,142,,resources/clip-1-area-under-the-bell-curve,
143,Clip 1: Areas Between Curves,clip-1-areas-between-curves,concept,18.01sc-fall-2010,8,resources,Resources,3,1,143,,resources/clip-1-areas-between-curves,
144,Clip 1: Average Value,clip-1-average-value,concept,18.01sc-fall-2010,8,resources,Resources,3,1,144,,resources/clip-1-average-value,
145,Clip 1: By Horizontal Slices,clip-1-by-horizontal-slices,concept,18.01sc-fall-2010,8,resources,Resources,3,1,145,,resources/clip-1-by-horizontal-slices,
146,Clip 1: Chain Rule,clip-1-chain-rule,concept,18.01sc-fall-2010,8,resources,Resources,4,1,146,,resources/clip-1-chain-rule,
147,Clip 1: Comparison of the Harmonic Series,clip-1-comparison-of-the-harmonic-series,concept,18.01sc-fall-2010,8,resources,Resources,4,1,147,,resources/clip-1-comparison-of-the-harmonic-series,
148,Clip 1: Completing the Square,clip-1-completing-the-square,concept,18.01sc-fall-2010,8,resources,Resources,4,1,148,,resources/clip-1-completing-the-square,
149,Clip 1: Curves are Hard, Lines are Easy,clip-1-curves-are-hard-lines-are-easy,concept,18.01sc-fall-2010,8,resources,Resources,4,1,149,,resources/clip-1-curves-are-hard-lines-are-easy,
150,Clip 1: Definition of ex,clip-1-definition-of-ex,concept,18.01sc-fall-2010,8,resources,Resources,4,1,150,,resources/clip-1-definition-of-ex,
151,Clip 1: Derivative of ax,clip-1-derivative-of-ax,concept,18.01sc-fall-2010,8,resources,Resources,5,1,151,,resources/clip-1-derivative-of-ax,
152,Clip 1: Derivative of sin(x), Algebraic Proof,clip-1-derivative-of-sin-x-algebraic-proof,concept,18.01sc-fall-2010,8,resources,Resources,5,1,152,,resources/clip-1-derivative-of-sin-x-algebraic-proof,
153,Clip 1: Derivative of the Arcsin Function,clip-1-derivative-of-the-arcsin-function,concept,18.01sc-fall-2010,8,resources,Resources,5,1,153,,resources/clip-1-derivative-of-the-arcsin-function,
154,Clip 1: Derivative of the Inverse of a Function,clip-1-derivative-of-the-inverse-of-a-function,concept,18.01sc-fall-2010,8,resources,Resources,5,1,154,,resources/clip-1-derivative-of-the-inverse-of-a-function,
155,Clip 1: Description of the Mean Value Theorem,clip-1-description-of-the-mean-value-theorem,concept,18.01sc-fall-2010,8,resources,Resources,5,1,155,,resources/clip-1-description-of-the-mean-value-theorem,
156,Clip 1: Difference Quotient of ax,clip-1-difference-quotient-of-ax,concept,18.01sc-fall-2010,8,resources,Resources,6,1,156,,resources/clip-1-difference-quotient-of-ax,
157,Clip 1: Differential Equations and Slope, Part 1,clip-1-differential-equations-and-slope-part-1,concept,18.01sc-fall-2010,8,resources,Resources,6,1,157,,resources/clip-1-differential-equations-and-slope-part-1,
158,Clip 1: Differentials and Linear Approximation,clip-1-differentials-and-linear-approximation,concept,18.01sc-fall-2010,8,resources,Resources,6,1,158,,resources/clip-1-differentials-and-linear-approximation,
159,Clip 1: Differentiating Logs and Exponentials,clip-1-differentiating-logs-and-exponentials,concept,18.01sc-fall-2010,8,resources,Resources,6,1,159,,resources/clip-1-differentiating-logs-and-exponentials,
160,Clip 1: Differentiation Formulas,clip-1-differentiation-formulas,concept,18.01sc-fall-2010,8,resources,Resources,6,1,160,,resources/clip-1-differentiation-formulas,
161,Clip 1: dy/dx=f(x),clip-1-dy-dx-f-x,concept,18.01sc-fall-2010,8,resources,Resources,7,1,161,,resources/clip-1-dy-dx-f-x,
162,Clip 1: Example 1: y=1/x,clip-1-example-1-y-1-x,exam,18.01sc-fall-2010,8,resources,Resources,165,1,162,,resources/clip-1-example-1-y-1-x,
163,Clip 1: Example: Cumulative Debts,clip-1-example-cumulative-debts,exam,18.01sc-fall-2010,8,resources,Resources,165,1,163,,resources/clip-1-example-cumulative-debts,
164,Clip 1: Example: f(x)= x2,clip-1-example-f-x-x2,exam,18.01sc-fall-2010,8,resources,Resources,165,1,164,,resources/clip-1-example-f-x-x2,
165,Clip 1: Example of Estimation,clip-1-example-of-estimation,exam,18.01sc-fall-2010,8,resources,Resources,165,1,165,,resources/clip-1-example-of-estimation,
166,Clip 1: Example of Trig Substitution,clip-1-example-of-trig-substitution,exam,18.01sc-fall-2010,8,resources,Resources,166,1,166,,resources/clip-1-example-of-trig-substitution,
167,Clip 1: Example: sin(10t),clip-1-example-sin-10t,exam,18.01sc-fall-2010,8,resources,Resources,166,1,167,,resources/clip-1-example-sin-10t,
168,Clip 1: Functions Without Elementary Anti-Derivatives,clip-1-functions-without-elementary-anti-derivatives,concept,18.01sc-fall-2010,8,resources,Resources,7,1,168,,resources/clip-1-functions-without-elementary-anti-derivatives,
169,Clip 1: General Strategy for Graph Sketching,clip-1-general-strategy-for-graph-sketching,concept,18.01sc-fall-2010,8,resources,Resources,7,1,169,,resources/clip-1-general-strategy-for-graph-sketching,
170,Clip 1: GPS Time Dilation Example,clip-1-gps-time-dilation-example,exam,18.01sc-fall-2010,8,resources,Resources,166,1,170,,resources/clip-1-gps-time-dilation-example,
171,Clip 1: Graph of r = 2a cos(&theta;),clip-1-graph-of-r-2a-cos-theta-1,concept,18.01sc-fall-2010,8,resources,Resources,7,1,171,,resources/clip-1-graph-of-r-2a-cos-theta-1,
172,Clip 1: Higher Derivatives,clip-1-higher-derivatives,concept,18.01sc-fall-2010,8,resources,Resources,7,1,172,,resources/clip-1-higher-derivatives,
173,Clip 1: Indeﬁnite Integrals over Singularities,clip-1-indefinite-integrals-over-singularities,concept,18.01sc-fall-2010,8,resources,Resources,8,1,173,,resources/clip-1-indefinite-integrals-over-singularities,
174,Clip 1: Integral of 1/x, Trapezoids,clip-1-integral-of-1-x-trapezoids,concept,18.01sc-fall-2010,8,resources,Resources,8,1,174,,resources/clip-1-integral-of-1-x-trapezoids,
175,Clip 1: Integral of 1/(xp),clip-1-integral-of-1-xp,concept,18.01sc-fall-2010,8,resources,Resources,8,1,175,,resources/clip-1-integral-of-1-xp,
176,Clip 1: Integral of cos2(x),clip-1-integral-of-cos2-x,concept,18.01sc-fall-2010,8,resources,Resources,8,1,176,,resources/clip-1-integral-of-cos2-x,
177,Clip 1: Integral of Natural Log,clip-1-integral-of-natural-log,concept,18.01sc-fall-2010,8,resources,Resources,8,1,177,,resources/clip-1-integral-of-natural-log,
178,Clip 1: Interpretation of the Fundamental Theorem,clip-1-interpretation-of-the-fundamental-theorem,concept,18.01sc-fall-2010,8,resources,Resources,9,1,178,,resources/clip-1-interpretation-of-the-fundamental-theorem,
179,Clip 1: Introduction of Product and Quotient Rules,clip-1-introduction-of-product-and-quotient-rules,concept,18.01sc-fall-2010,8,resources,Resources,9,1,179,,resources/clip-1-introduction-of-product-and-quotient-rules,
180,Clip 1: Introduction to 18.01,clip-1-introduction-to-18,concept,18.01sc-fall-2010,8,resources,Resources,9,1,180,,resources/clip-1-introduction-to-18,
181,Clip 1: Introduction to Antiderivatives,clip-1-introduction-to-antiderivatives,concept,18.01sc-fall-2010,8,resources,Resources,9,1,181,,resources/clip-1-introduction-to-antiderivatives,
182,Clip 1: Introduction to Arc Length,clip-1-introduction-to-arc-length,concept,18.01sc-fall-2010,8,resources,Resources,9,1,182,,resources/clip-1-introduction-to-arc-length,
183,Clip 1: Introduction to Comparison,clip-1-introduction-to-comparison,concept,18.01sc-fall-2010,8,resources,Resources,10,1,183,,resources/clip-1-introduction-to-comparison,
184,Clip 1: Introduction to Curve Sketching,clip-1-introduction-to-curve-sketching,concept,18.01sc-fall-2010,8,resources,Resources,10,1,184,,resources/clip-1-introduction-to-curve-sketching,
185,Clip 1: Introduction to Definite Integrals,clip-1-introduction-to-definite-integrals,concept,18.01sc-fall-2010,8,resources,Resources,10,1,185,,resources/clip-1-introduction-to-definite-integrals,
186,Clip 1: Introduction to Differentials,clip-1-introduction-to-differentials,concept,18.01sc-fall-2010,8,resources,Resources,10,1,186,,resources/clip-1-introduction-to-differentials,
187,Clip 1: Introduction to Differentiation,clip-1-introduction-to-differentiation,concept,18.01sc-fall-2010,8,resources,Resources,10,1,187,,resources/clip-1-introduction-to-differentiation,
188,Clip 1: Introduction to Implicit Differentiation,clip-1-introduction-to-implicit-differentiation,concept,18.01sc-fall-2010,8,resources,Resources,11,1,188,,resources/clip-1-introduction-to-implicit-differentiation,
189,Clip 1: Introduction to Improper Integrals,clip-1-introduction-to-improper-integrals,concept,18.01sc-fall-2010,8,resources,Resources,11,1,189,,resources/clip-1-introduction-to-improper-integrals,
190,Clip 1: Introduction to Inﬁnite Series,clip-1-introduction-to-infinite-series,concept,18.01sc-fall-2010,8,resources,Resources,11,1,190,,resources/clip-1-introduction-to-infinite-series,
191,Clip 1: Introduction to Integration by Parts,clip-1-introduction-to-integration-by-parts,concept,18.01sc-fall-2010,8,resources,Resources,11,1,191,,resources/clip-1-introduction-to-integration-by-parts,
192,Clip 1: Introduction to L'Hospital's Rule,clip-1-introduction-to-lhospitals-rule,concept,18.01sc-fall-2010,8,resources,Resources,11,1,192,,resources/clip-1-introduction-to-lhospitals-rule,
193,Clip 1: Introduction to Linear Approximation,clip-1-introduction-to-linear-approximation,concept,18.01sc-fall-2010,8,resources,Resources,12,1,193,,resources/clip-1-introduction-to-linear-approximation,
194,Clip 1: Introduction to Newton's Method,clip-1-introduction-to-newtons-method,concept,18.01sc-fall-2010,8,resources,Resources,12,1,194,,resources/clip-1-introduction-to-newtons-method,
195,Clip 1: Introduction to Numerical Integration,clip-1-introduction-to-numerical-integration,concept,18.01sc-fall-2010,8,resources,Resources,12,1,195,,resources/clip-1-introduction-to-numerical-integration,
196,Clip 1: Introduction to Ordinary Differential,clip-1-introduction-to-ordinary-differential,concept,18.01sc-fall-2010,8,resources,Resources,12,1,196,,resources/clip-1-introduction-to-ordinary-differential,
197,Clip 1: Introduction to Polar Coordinates,clip-1-introduction-to-polar-coordinates,concept,18.01sc-fall-2010,8,resources,Resources,12,1,197,,resources/clip-1-introduction-to-polar-coordinates,
198,Clip 1: Introduction to Power Series,clip-1-introduction-to-power-series,concept,18.01sc-fall-2010,8,resources,Resources,13,1,198,,resources/clip-1-introduction-to-power-series,
199,Clip 1: Introduction to Rates of Change,clip-1-introduction-to-rates-of-change,concept,18.01sc-fall-2010,8,resources,Resources,13,1,199,,resources/clip-1-introduction-to-rates-of-change,
200,Clip 1: Introduction to Related Rates,clip-1-introduction-to-related-rates,concept,18.01sc-fall-2010,8,resources,Resources,13,1,200,,resources/clip-1-introduction-to-related-rates,
201,Clip 1: Introduction to Riemann Sums,clip-1-introduction-to-riemann-sums,concept,18.01sc-fall-2010,8,resources,Resources,13,1,201,,resources/clip-1-introduction-to-riemann-sums,
202,Clip 1: Introduction to Surface Area,clip-1-introduction-to-surface-area,concept,18.01sc-fall-2010,8,resources,Resources,13,1,202,,resources/clip-1-introduction-to-surface-area,
203,Clip 1: Introduction to Taylor's Series,clip-1-introduction-to-taylors-series,concept,18.01sc-fall-2010,8,resources,Resources,14,1,203,,resources/clip-1-introduction-to-taylors-series,
204,Clip 1: Jump Discontinuities,clip-1-jump-discontinuities,concept,18.01sc-fall-2010,8,resources,Resources,14,1,204,,resources/clip-1-jump-discontinuities,
205,Clip 1: L'Hospital's Rule, Continued,clip-1-lhospitals-rule-continued,concept,18.01sc-fall-2010,8,resources,Resources,14,1,205,,resources/clip-1-lhospitals-rule-continued,
206,Clip 1: Limit of sin(5x)/sin(2x),clip-1-limit-of-sin-5x-sin-2x,concept,18.01sc-fall-2010,8,resources,Resources,14,1,206,,resources/clip-1-limit-of-sin-5x-sin-2x,
207,Clip 1: Limit of sin(x)/x,clip-1-limit-of-sin-x-x,concept,18.01sc-fall-2010,8,resources,Resources,14,1,207,,resources/clip-1-limit-of-sin-x-x,
208,Clip 1: Limits,clip-1-limits,concept,18.01sc-fall-2010,8,resources,Resources,15,1,208,,resources/clip-1-limits,
209,Clip 1: List of Approximations,clip-1-list-of-approximations,concept,18.01sc-fall-2010,8,resources,Resources,15,1,209,,resources/clip-1-list-of-approximations,
210,Clip 1: Long Division,clip-1-long-division,concept,18.01sc-fall-2010,8,resources,Resources,15,1,210,,resources/clip-1-long-division,
211,Clip 1: Maxima and Minima Using Graphs,clip-1-maxima-and-minima-using-graphs,concept,18.01sc-fall-2010,8,resources,Resources,15,1,211,,resources/clip-1-maxima-and-minima-using-graphs,
212,Clip 1: Minimal Surface Area of a Box: Direct Solution,clip-1-minimal-surface-area-of-a-box-direct-solution,concept,18.01sc-fall-2010,8,resources,Resources,15,1,212,,resources/clip-1-minimal-surface-area-of-a-box-direct-solution,
213,Clip 1: More Antiderivatives,clip-1-more-antiderivatives,concept,18.01sc-fall-2010,8,resources,Resources,16,1,213,,resources/clip-1-more-antiderivatives,
214,Clip 1: Non-Constant Speed Parametrization,clip-1-non-constant-speed-parametrization,concept,18.01sc-fall-2010,8,resources,Resources,16,1,214,,resources/clip-1-non-constant-speed-parametrization,
215,Clip 1: Other Bases,clip-1-other-bases,concept,18.01sc-fall-2010,8,resources,Resources,16,1,215,,resources/clip-1-other-bases,
216,Clip 1: Parametric Curve,clip-1-parametric-curve,concept,18.01sc-fall-2010,8,resources,Resources,16,1,216,,resources/clip-1-parametric-curve,
217,Clip 1: Partial Fractions – Big Example,clip-1-partial-fractions-2013-big-example,exam,18.01sc-fall-2010,8,resources,Resources,166,1,217,,resources/clip-1-partial-fractions-2013-big-example,
218,Clip 1: Partial Fractions I,clip-1-partial-fractions-i,concept,18.01sc-fall-2010,8,resources,Resources,16,1,218,,resources/clip-1-partial-fractions-i,
219,Clip 1: Polar Coordinates and Area,clip-1-polar-coordinates-and-area,concept,18.01sc-fall-2010,8,resources,Resources,17,1,219,,resources/clip-1-polar-coordinates-and-area,
220,Clip 1: Power Series Expansion of the Error Function,clip-1-power-series-expansion-of-the-error-function,concept,18.01sc-fall-2010,8,resources,Resources,17,1,220,,resources/clip-1-power-series-expansion-of-the-error-function,
221,Clip 1: Power Series Multiplication,clip-1-power-series-multiplication,concept,18.01sc-fall-2010,8,resources,Resources,17,1,221,,resources/clip-1-power-series-multiplication,
222,Clip 1: Preview of Stacking Blocks,clip-1-preview-of-stacking-blocks,concept,18.01sc-fall-2010,8,resources,Resources,17,1,222,,resources/clip-1-preview-of-stacking-blocks,
223,Clip 1: Probability Example,clip-1-probability-example,exam,18.01sc-fall-2010,8,resources,Resources,166,1,223,,resources/clip-1-probability-example,
224,Clip 1: Probability Summary,clip-1-probability-summary,concept,18.01sc-fall-2010,8,resources,Resources,17,1,224,,resources/clip-1-probability-summary,
225,Clip 1: Proof of the Second Fundamental Theorem of Calculus,clip-1-proof-of-the-second-fundamental-theorem-of-calculus,concept,18.01sc-fall-2010,8,resources,Resources,18,1,225,,resources/clip-1-proof-of-the-second-fundamental-theorem-of-calculus,
226,Clip 1: Questions on Exam III,clip-1-questions-on-exam-iii,exam,18.01sc-fall-2010,8,resources,Resources,167,1,226,,resources/clip-1-questions-on-exam-iii,
227,Clip 1: Quotient Rule,clip-1-quotient-rule,concept,18.01sc-fall-2010,8,resources,Resources,18,1,227,,resources/clip-1-quotient-rule,
228,Clip 1: Rate of Growth of x ln(x),clip-1-rate-of-growth-of-x-ln-x,concept,18.01sc-fall-2010,8,resources,Resources,18,1,228,,resources/clip-1-rate-of-growth-of-x-ln-x,
229,Clip 1: Remarks on Notation,clip-1-remarks-on-notation,concept,18.01sc-fall-2010,8,resources,Resources,18,1,229,,resources/clip-1-remarks-on-notation,
230,Clip 1: Repeated Factors,clip-1-repeated-factors,concept,18.01sc-fall-2010,8,resources,Resources,18,1,230,,resources/clip-1-repeated-factors,
231,Clip 1: Review for Exam II,clip-1-review-for-exam-ii,exam,18.01sc-fall-2010,8,resources,Resources,167,1,231,,resources/clip-1-review-for-exam-ii,
232,Clip 1: Review for Test IV,clip-1-review-for-test-iv,concept,18.01sc-fall-2010,8,resources,Resources,19,1,232,,resources/clip-1-review-for-test-iv,
233,Clip 1: Review of Taylor's Series,clip-1-review-of-taylors-series,concept,18.01sc-fall-2010,8,resources,Resources,19,1,233,,resources/clip-1-review-of-taylors-series,
234,Clip 1: Review of the Fundamental Theorem,clip-1-review-of-the-fundamental-theorem,concept,18.01sc-fall-2010,8,resources,Resources,19,1,234,,resources/clip-1-review-of-the-fundamental-theorem,
235,Clip 1: Review of Trigonometric Identities,clip-1-review-of-trigonometric-identities,concept,18.01sc-fall-2010,8,resources,Resources,19,1,236,,resources/clip-1-review-of-trigonometric-identities,
236,Clip 1: Review of Trigonometric Identities,clip-1-review-of-trigonometric-identities-1,concept,18.01sc-fall-2010,8,resources,Resources,19,1,235,,resources/clip-1-review-of-trigonometric-identities-1,
237,Clip 1: Ring on a String,clip-1-ring-on-a-string,concept,18.01sc-fall-2010,8,resources,Resources,20,1,237,,resources/clip-1-ring-on-a-string,
238,Clip 1: Second Fundamental Theorem of Calculus,clip-1-second-fundamental-theorem-of-calculus,concept,18.01sc-fall-2010,8,resources,Resources,20,1,238,,resources/clip-1-second-fundamental-theorem-of-calculus,
239,Clip 1: Simple Definite Integrals,clip-1-simple-definite-integrals,concept,18.01sc-fall-2010,8,resources,Resources,20,1,239,,resources/clip-1-simple-definite-integrals,
240,Clip 1: Slope of Tangent to Circle: Direct,clip-1-slope-of-tangent-to-circle-direct,concept,18.01sc-fall-2010,8,resources,Resources,20,1,240,,resources/clip-1-slope-of-tangent-to-circle-direct,
241,Clip 1: Substitution,clip-1-substitution,concept,18.01sc-fall-2010,8,resources,Resources,20,1,242,,resources/clip-1-substitution,
242,Clip 1: Substitution When u' Changes Sign,clip-1-substitution-when-u-changes-sign,concept,18.01sc-fall-2010,8,resources,Resources,21,1,241,,resources/clip-1-substitution-when-u-changes-sign,
243,Clip 1: The Bell Curve,clip-1-the-bell-curve,concept,18.01sc-fall-2010,8,resources,Resources,21,1,243,,resources/clip-1-the-bell-curve,
244,Clip 1: The First Fundamental Theorem of Calculus,clip-1-the-first-fundamental-theorem-of-calculus,concept,18.01sc-fall-2010,8,resources,Resources,21,1,244,,resources/clip-1-the-first-fundamental-theorem-of-calculus,
245,Clip 1: The Formula for Quadratic Approximation,clip-1-the-formula-for-quadratic-approximation,concept,18.01sc-fall-2010,8,resources,Resources,21,1,245,,resources/clip-1-the-formula-for-quadratic-approximation,
246,Clip 1: The Indeterminate Form 00,clip-1-the-indeterminate-form-00,concept,18.01sc-fall-2010,8,resources,Resources,21,1,246,,resources/clip-1-the-indeterminate-form-00,
247,Clip 1: The Mean Value Theorem and Linear Approximation,clip-1-the-mean-value-theorem-and-linear-approximation,concept,18.01sc-fall-2010,8,resources,Resources,22,1,247,,resources/clip-1-the-mean-value-theorem-and-linear-approximation,
248,Clip 1: The Most Natural Logarithmic Function,clip-1-the-most-natural-logarithmic-function,concept,18.01sc-fall-2010,8,resources,Resources,22,1,248,,resources/clip-1-the-most-natural-logarithmic-function,
249,Clip 1: The Power Rule,clip-1-the-power-rule,concept,18.01sc-fall-2010,8,resources,Resources,22,1,249,,resources/clip-1-the-power-rule,
250,Clip 1: Unique Up to a Constant,clip-1-unique-up-to-a-constant,concept,18.01sc-fall-2010,8,resources,Resources,22,1,250,,resources/clip-1-unique-up-to-a-constant,
251,Clip 1: Value of e,clip-1-value-of-e,concept,18.01sc-fall-2010,8,resources,Resources,22,1,251,,resources/clip-1-value-of-e,
252,Clip 1: Volume of a Cauldron,clip-1-volume-of-a-cauldron,concept,18.01sc-fall-2010,8,resources,Resources,23,1,252,,resources/clip-1-volume-of-a-cauldron,
253,Clip 1: Volume of a Sphere,clip-1-volume-of-a-sphere,concept,18.01sc-fall-2010,8,resources,Resources,23,1,253,,resources/clip-1-volume-of-a-sphere,
254,Clip 1: Volumes by Slicing,clip-1-volumes-by-slicing,concept,18.01sc-fall-2010,8,resources,Resources,23,1,254,,resources/clip-1-volumes-by-slicing,
255,Clip 1: Weighted Averages,clip-1-weighted-averages,concept,18.01sc-fall-2010,8,resources,Resources,23,1,255,,resources/clip-1-weighted-averages,
256,Clip 1: Why L'Hospital's Rule Works,clip-1-why-lhospitals-rule-works,concept,18.01sc-fall-2010,8,resources,Resources,23,1,256,,resources/clip-1-why-lhospitals-rule-works,
257,Clip 2: Antiderivative of xa,clip-2-antiderivative-of-xa,concept,18.01sc-fall-2010,8,resources,Resources,24,2,257,,resources/clip-2-antiderivative-of-xa,
258,Clip 2: Arclength of Parametric Curves,clip-2-arclength-of-parametric-curves,concept,18.01sc-fall-2010,8,resources,Resources,24,2,258,,resources/clip-2-arclength-of-parametric-curves,
259,Clip 2: Area Under the Bell Curve,clip-2-area-under-the-bell-curve,concept,18.01sc-fall-2010,8,resources,Resources,24,2,259,,resources/clip-2-area-under-the-bell-curve,
260,Clip 2: Average Height (3 min),clip-2-average-height-3-min,concept,18.01sc-fall-2010,8,resources,Resources,24,2,260,,resources/clip-2-average-height-3-min,
261,Clip 2: Boiling Cauldron: Introduction,clip-2-boiling-cauldron-introduction,concept,18.01sc-fall-2010,8,resources,Resources,24,2,261,,resources/clip-2-boiling-cauldron-introduction,
262,Clip 2: By Vertical Slices,clip-2-by-vertical-slices,concept,18.01sc-fall-2010,8,resources,Resources,25,2,262,,resources/clip-2-by-vertical-slices,
263,Clip 2: Chain Rule, Revisited,clip-2-chain-rule-revisited,concept,18.01sc-fall-2010,8,resources,Resources,25,2,263,,resources/clip-2-chain-rule-revisited,
264,Clip 2: Comparison Example,clip-2-comparison-example,exam,18.01sc-fall-2010,8,resources,Resources,167,2,264,,resources/clip-2-comparison-example,
265,Clip 2: Comparison Tests,clip-2-comparison-tests,concept,18.01sc-fall-2010,8,resources,Resources,25,2,265,,resources/clip-2-comparison-tests,
